Frame,Cadera_X,Cadera_Y,Rodilla_X,Rodilla_Y,Tobillo_X,Tobillo_Y
26,0.2767616808414459,0.4887455999851227,0.30234625935554504,0.6099362969398499,0.2881131172180176,0.7443450093269348
27,0.27658650279045105,0.4975920617580414,0.30240342020988464,0.6120840907096863,0.2879011332988739,0.7467470169067383
28,0.276684045791626,0.49709954857826233,0.3026968836784363,0.6126458048820496,0.2878180146217346,0.7471535801887512
29,0.2770218551158905,0.49727243185043335,0.3030470609664917,0.6138957142829895,0.28768059611320496,0.7467260956764221
30,0.27590546011924744,0.49661684036254883,0.30316391587257385,0.6150520443916321,0.28685784339904785,0.7449604272842407
31,0.27407634258270264,0.5010405778884888,0.30394619703292847,0.6170179843902588,0.2868422269821167,0.7464538216590881
32,0.272897869348526,0.5154063701629639,0.30802279710769653,0.6209046244621277,0.28669241070747375,0.7512151598930359
33,0.2788630425930023,0.509720504283905,0.3172453045845032,0.6242386698722839,0.28793904185295105,0.7510058283805847
34,0.2825334966182709,0.5156710743904114,0.3245253562927246,0.6289867758750916,0.28808683156967163,0.7545889019966125
35,0.28084656596183777,0.5270662307739258,0.3279554843902588,0.6335752606391907,0.28807884454727173,0.7543116211891174
36,0.27998435497283936,0.5225299596786499,0.3321554362773895,0.6427843570709229,0.28707706928253174,0.7536665201187134
37,0.2853606939315796,0.5183451175689697,0.33165791630744934,0.637482225894928,0.28740575909614563,0.7432845830917358
38,0.2892477512359619,0.5164108872413635,0.3369157612323761,0.6365528106689453,0.288699209690094,0.7422617673873901
39,0.30767279863357544,0.5171870589256287,0.34717825055122375,0.6405202746391296,0.29307934641838074,0.7415607571601868
40,0.31543830037117004,0.5118330717086792,0.3514483571052551,0.6401165723800659,0.2938099205493927,0.7350415587425232
41,0.3245830535888672,0.49710357189178467,0.3595055043697357,0.6384721994400024,0.2976694405078888,0.7246943712234497
42,0.3270510137081146,0.49406424164772034,0.35537785291671753,0.6373279094696045,0.29994040727615356,0.7194638848304749
43,0.34234675765037537,0.49282291531562805,0.3575136065483093,0.6418071985244751,0.30168449878692627,0.7235704064369202
44,0.36076322197914124,0.4853680729866028,0.35813724994659424,0.6403372883796692,0.3038148581981659,0.7239290475845337
46,0.4171687364578247,0.4368659257888794,0.3806944191455841,0.5764879584312439,0.32404670119285583,0.6966728568077087
47,0.43330100178718567,0.4326480031013489,0.3964633643627167,0.5658804178237915,0.33829355239868164,0.6665396094322205
49,0.48777198791503906,0.39373233914375305,0.50950688123703,0.5539982914924622,0.4690423905849457,0.6246246695518494
50,0.49696436524391174,0.39251917600631714,0.4994697868824005,0.5542094111442566,0.4130883812904358,0.6246307492256165
51,0.5104027390480042,0.3846568167209625,0.5003485679626465,0.5351172089576721,0.4200937747955322,0.6478567719459534
52,0.5055980682373047,0.37700679898262024,0.5016111135482788,0.5208976864814758,0.47092145681381226,0.6438038349151611
53,0.510617733001709,0.3678703308105469,0.5186137557029724,0.5171927213668823,0.4998045265674591,0.6464927792549133
54,0.5208591818809509,0.3716781437397003,0.5361939668655396,0.5202149748802185,0.5134440660476685,0.6532688140869141
55,0.5347424149513245,0.387726366519928,0.5502950549125671,0.5236722230911255,0.5419490933418274,0.6645927429199219
56,0.5526072382926941,0.40805143117904663,0.5678223371505737,0.5394326448440552,0.5679827928543091,0.6861353516578674
57,0.576373815536499,0.43919727206230164,0.5871472358703613,0.5744982957839966,0.6009910702705383,0.724873423576355
58,0.580815315246582,0.4654856026172638,0.6084513664245605,0.6006402373313904,0.6113247275352478,0.7418749332427979
59,0.5982764363288879,0.4685527980327606,0.6319963932037354,0.5964766144752502,0.6236129403114319,0.7420281767845154
60,0.602039635181427,0.48684459924697876,0.6315820813179016,0.6011499762535095,0.5835936069488525,0.7189347147941589
61,0.6165385842323303,0.4868994653224945,0.6559008955955505,0.6207268834114075,0.6127887964248657,0.734372079372406
62,0.6263167262077332,0.48524370789527893,0.6613204479217529,0.6137273907661438,0.6190459132194519,0.7306464910507202
63,0.6301037669181824,0.4870515763759613,0.66307532787323,0.6122428774833679,0.6221867203712463,0.7318719625473022
64,0.635370671749115,0.48405587673187256,0.6570063233375549,0.6164025068283081,0.6217169165611267,0.7329962253570557
65,0.6408886909484863,0.48292508721351624,0.6558421850204468,0.6131270527839661,0.6193141341209412,0.7302749156951904
66,0.6450190544128418,0.4784504473209381,0.6561242341995239,0.6090986728668213,0.6238728165626526,0.732217013835907
67,0.6484402418136597,0.4662858843803406,0.6577092409133911,0.5955837965011597,0.6221573948860168,0.7294343709945679
68,0.6612516641616821,0.4642277956008911,0.6590781807899475,0.5918765664100647,0.6182108521461487,0.7291283011436462
69,0.669459879398346,0.4641299247741699,0.6587077975273132,0.591958224773407,0.6170370578765869,0.7283229231834412
70,0.6731716394424438,0.46415990591049194,0.6611214876174927,0.591708242893219,0.617153525352478,0.7279025316238403
71,0.6767182350158691,0.46415436267852783,0.662861168384552,0.5917648077011108,0.617685854434967,0.7255113124847412
72,0.6843054294586182,0.46411260962486267,0.6658884882926941,0.5923967957496643,0.6192206144332886,0.722183346748352
73,0.6901051998138428,0.4631967544555664,0.6706401109695435,0.5924347639083862,0.6223090291023254,0.7186468243598938
74,0.7004716396331787,0.45877763628959656,0.6801750659942627,0.592130720615387,0.6266824007034302,0.7132729291915894
75,0.7079107165336609,0.4556799829006195,0.6868098974227905,0.5919774770736694,0.632242739200592,0.7082758545875549
76,0.7152199745178223,0.4560999274253845,0.6960234642028809,0.5933741331100464,0.6401005387306213,0.7051267027854919
77,0.7245455980300903,0.45664551854133606,0.7126800417900085,0.5960636734962463,0.646909236907959,0.695188581943512
78,0.7349651455879211,0.4567369520664215,0.7237831950187683,0.5982587337493896,0.6593108177185059,0.6946591138839722
79,0.7405030727386475,0.4534682035446167,0.731180727481842,0.5980395674705505,0.6733543872833252,0.6947122812271118
80,0.7486613988876343,0.4490800201892853,0.7380089163780212,0.5978789925575256,0.6932188272476196,0.6965400576591492
81,0.7571379542350769,0.44834163784980774,0.7471850514411926,0.5976170301437378,0.7061806917190552,0.7063322067260742
82,0.7659543752670288,0.4493258595466614,0.7650139331817627,0.5991033315658569,0.7234382629394531,0.7171465158462524
