Frame,Cadera_X,Cadera_Y,Rodilla_X,Rodilla_Y,Tobillo_X,Tobillo_Y
30,0.2026471346616745,0.5882481932640076,0.2583237886428833,0.6339309811592102,0.2585688829421997,0.7030137181282043
31,0.20255142450332642,0.5888938307762146,0.2584705054759979,0.6325148940086365,0.2591365873813629,0.7032930850982666
32,0.20234577357769012,0.590636134147644,0.25853776931762695,0.6323376297950745,0.2590501308441162,0.7032306790351868
33,0.20242850482463837,0.5931681394577026,0.2606940269470215,0.6246814131736755,0.2588604688644409,0.7043691277503967
34,0.20282772183418274,0.593244194984436,0.2630999684333801,0.6182048916816711,0.25928911566734314,0.703973650932312
35,0.2058013677597046,0.5924871563911438,0.26590219140052795,0.6157280802726746,0.2591395378112793,0.703777015209198
36,0.20754113793373108,0.5923909544944763,0.2676700949668884,0.6151341199874878,0.2596188485622406,0.7037738561630249
37,0.2079913467168808,0.5917043089866638,0.2687992453575134,0.6152803301811218,0.26052016019821167,0.7037671208381653
38,0.21061229705810547,0.5912189483642578,0.2705415189266205,0.614727795124054,0.260992169380188,0.7033240795135498
39,0.2126830518245697,0.5896605253219604,0.2727954387664795,0.6191718578338623,0.26217472553253174,0.704497754573822
40,0.2134670615196228,0.5896158814430237,0.2730378210544586,0.619009792804718,0.2681701183319092,0.7088842391967773
41,0.22184859216213226,0.5895496606826782,0.27589693665504456,0.6250649690628052,0.2563542127609253,0.7323216795921326
42,0.22474877536296844,0.5875139832496643,0.28418153524398804,0.6195681691169739,0.26149576902389526,0.7178108096122742
43,0.2221899926662445,0.5836982131004333,0.28369274735450745,0.6189568638801575,0.25802019238471985,0.7164618968963623
44,0.2213743031024933,0.5745801329612732,0.28224289417266846,0.6164531111717224,0.2581537067890167,0.7135230898857117
45,0.22384601831436157,0.5694493651390076,0.2835529148578644,0.6163302063941956,0.25725188851356506,0.7137872576713562
46,0.22625349462032318,0.56108158826828,0.285958856344223,0.615249752998352,0.26042598485946655,0.711697518825531
47,0.22622723877429962,0.5490502119064331,0.2886752784252167,0.6099311113357544,0.2612043023109436,0.7074053287506104
48,0.22614510357379913,0.5425418615341187,0.2879959046840668,0.6077114939689636,0.2611135244369507,0.7051920294761658
49,0.2263888716697693,0.5341710448265076,0.289218544960022,0.6035496592521667,0.26238009333610535,0.7003812789916992
50,0.22960975766181946,0.5258764028549194,0.2888895571231842,0.59975266456604,0.2630932033061981,0.7005757689476013
51,0.23130041360855103,0.5234262943267822,0.288118451833725,0.5945962071418762,0.26370036602020264,0.7012431025505066
52,0.23338258266448975,0.5192220211029053,0.28758546710014343,0.5962147116661072,0.2637188732624054,0.6995040774345398
53,0.23815959692001343,0.5194830894470215,0.28729501366615295,0.5979139804840088,0.2648083567619324,0.6988584995269775
54,0.23849940299987793,0.5208535194396973,0.2870926856994629,0.5989114046096802,0.26497358083724976,0.6985796689987183
55,0.239806666970253,0.5222024917602539,0.286990225315094,0.5995202660560608,0.26518428325653076,0.6970579624176025
56,0.24284397065639496,0.5249768495559692,0.28906017541885376,0.60025954246521,0.26506149768829346,0.6968768239021301
57,0.24603921175003052,0.5335062146186829,0.2903237044811249,0.6059289574623108,0.26596367359161377,0.6971805691719055
58,0.24458082020282745,0.5428531765937805,0.2899133265018463,0.6158484220504761,0.26577839255332947,0.698539674282074
59,0.2440309226512909,0.5562300086021423,0.2932526171207428,0.617422342300415,0.26578542590141296,0.6994259357452393
60,0.24412856996059418,0.5686509013175964,0.29525911808013916,0.6397632360458374,0.26513031125068665,0.705215573310852
61,0.2444411814212799,0.5739710927009583,0.2990068793296814,0.6451901197433472,0.26258188486099243,0.7073467969894409
62,0.24420461058616638,0.5836940407752991,0.29770392179489136,0.6425530314445496,0.2587341070175171,0.718879759311676
63,0.24687358736991882,0.5809175968170166,0.29059743881225586,0.6571622490882874,0.23871418833732605,0.7202026844024658
64,0.2654593288898468,0.5671817660331726,0.29619020223617554,0.6529570817947388,0.24587798118591309,0.7255333065986633
65,0.2673209607601166,0.5532611012458801,0.3012777268886566,0.6504174470901489,0.257578581571579,0.7189589738845825
66,0.2693668007850647,0.5352811813354492,0.30248168110847473,0.6455497145652771,0.2666829228401184,0.7016075849533081
67,0.276592880487442,0.5298323035240173,0.3039427101612091,0.6433157324790955,0.2658475339412689,0.7014590501785278
68,0.2898476719856262,0.5365680456161499,0.3058012127876282,0.6489872336387634,0.2644639015197754,0.7012403607368469
69,0.31760746240615845,0.5311441421508789,0.326263964176178,0.6313298940658569,0.2737906277179718,0.6806734800338745
70,0.3296426236629486,0.49644073843955994,0.31496068835258484,0.5968834161758423,0.2741480767726898,0.6758991479873657
71,0.3550676703453064,0.49728697538375854,0.33083394169807434,0.5908355116844177,0.28214511275291443,0.6423921585083008
76,0.44947898387908936,0.45865005254745483,0.4850192666053772,0.5159237384796143,0.4702509641647339,0.6172248721122742
77,0.4542589485645294,0.4729085862636566,0.5014176368713379,0.5155016183853149,0.463823139667511,0.6050363779067993
78,0.47022709250450134,0.4814528524875641,0.5130236744880676,0.5149500966072083,0.47436192631721497,0.6094590425491333
79,0.48045796155929565,0.510966956615448,0.5235834717750549,0.5530485510826111,0.5067359805107117,0.6519468426704407
80,0.4933180809020996,0.5123904943466187,0.5421818494796753,0.556588351726532,0.5595490336418152,0.6545238494873047
81,0.5160660743713379,0.516237199306488,0.5587732195854187,0.5763561129570007,0.5862709879875183,0.6748093962669373
82,0.5389708876609802,0.5388155579566956,0.5898021459579468,0.6239270567893982,0.5840211510658264,0.7101517915725708
83,0.5461074113845825,0.5482531189918518,0.5994387865066528,0.6017626523971558,0.6045780777931213,0.7147864699363708
84,0.5642478466033936,0.5714412927627563,0.6341386437416077,0.5885137319564819,0.6250609755516052,0.6983546018600464
85,0.5840463638305664,0.575617790222168,0.653301477432251,0.5917008519172668,0.6446533799171448,0.7032157778739929
86,0.5958424806594849,0.5701121091842651,0.6653439402580261,0.5943001508712769,0.6365991234779358,0.7116231322288513
87,0.601794421672821,0.5700709223747253,0.6708201169967651,0.6164886355400085,0.6372777819633484,0.7191020250320435
88,0.6060822606086731,0.5773788094520569,0.6740686893463135,0.6228334903717041,0.6393261551856995,0.7239412665367126
89,0.6187776327133179,0.5705162286758423,0.6872013807296753,0.6175822615623474,0.6414726972579956,0.7203071117401123
90,0.6232986450195312,0.5645015835762024,0.6916030049324036,0.6214428544044495,0.6407443284988403,0.7210323214530945
91,0.6311805248260498,0.5592983365058899,0.697435200214386,0.6248372197151184,0.6453590989112854,0.7167114019393921
92,0.6420226097106934,0.5361022353172302,0.7069187760353088,0.6062077283859253,0.6522716283798218,0.7073034048080444
93,0.6468530297279358,0.5163087248802185,0.7005850076675415,0.5987728238105774,0.6513220071792603,0.6994838714599609
94,0.6563386917114258,0.5071607232093811,0.7016412019729614,0.5875734090805054,0.6530734300613403,0.6901927590370178
95,0.6678459048271179,0.5009923577308655,0.6991469264030457,0.5936904549598694,0.6512441039085388,0.6918010115623474
96,0.6788029670715332,0.4940243065357208,0.7005134224891663,0.6006927490234375,0.6536352038383484,0.6912249326705933
